"","Activity","Measurement","mean","std_dev"
"671","SITTING","fBodyAccJerk_bandsEnergy_33_40_2",-0.999608084890265,0.000548737808933722
"672","SITTING","fBodyAccJerk_bandsEnergy_33_48",-0.999648798902645,0.0007774234528397
"673","SITTING","fBodyAccJerk_bandsEnergy_33_48_1",-0.999021015666854,0.00256086110700732
"674","SITTING","fBodyAccJerk_bandsEnergy_33_48_2",-0.999481441676984,0.00066686991868375
"675","SITTING","fBodyAccJerk_bandsEnergy_41_48",-0.999641020641531,0.000718284354204889
"676","SITTING","fBodyAccJerk_bandsEnergy_41_48_1",-0.998946679257175,0.00272567419872027
"677","SITTING","fBodyAccJerk_bandsEnergy_41_48_2",-0.9992494992009,0.000988454124141679
"678","SITTING","fBodyAccJerk_bandsEnergy_49_56",-0.999764361232414,0.000689012933822729
"679","SITTING","fBodyAccJerk_bandsEnergy_49_56_1",-0.999263885762521,0.00313528682113474
"680","SITTING","fBodyAccJerk_bandsEnergy_49_56_2",-0.99906664068655,0.00197548082351948
"681","SITTING","fBodyAccJerk_bandsEnergy_49_64",-0.999753967591446,0.000727737288536928
"682","SITTING","fBodyAccJerk_bandsEnergy_49_64_1",-0.999317893843557,0.00303543679427048
"683","SITTING","fBodyAccJerk_bandsEnergy_49_64_2",-0.999070923545301,0.00193608235840407
"684","SITTING","fBodyAccJerk_bandsEnergy_57_64",-0.999924952222847,0.000387133619944437
"685","SITTING","fBodyAccJerk_bandsEnergy_57_64_1",-0.99966023736072,0.00261666702068795
"686","SITTING","fBodyAccJerk_bandsEnergy_57_64_2",-0.999614908784468,0.00131228108850366
"687","SITTING","fBodyAccJerk_bandsEnergy_9_16",-0.999736450692178,0.000804632109459978
"688","SITTING","fBodyAccJerk_bandsEnergy_9_16_1",-0.999365546848621,0.00222508049395675
"689","SITTING","fBodyAccJerk_bandsEnergy_9_16_2",-0.999162041896455,0.00229904627340293
"690","SITTING","fBodyAccJerk_energy_X",-0.999606378058526,0.00124635723369547
"691","SITTING","fBodyAccJerk_energy_Y",-0.998964850241981,0.00297569883154098
"692","SITTING","fBodyAccJerk_energy_Z",-0.999415409178391,0.0013460634198606
"693","SITTING","fBodyAccJerk_entropy_X",-0.94971794198762,0.122172864724815
"694","SITTING","fBodyAccJerk_entropy_Y",-0.931026537377603,0.146903414818398
"695","SITTING","fBodyAccJerk_entropy_Z",-0.932936562411367,0.130900066902537
"696","SITTING","fBodyAccJerk_iqr_X",-0.982444084468205,0.0216259058656956
"697","SITTING","fBodyAccJerk_iqr_Y",-0.980066303950478,0.0228194418634694
"698","SITTING","fBodyAccJerk_iqr_Z",-0.979142876921778,0.0195136197395675
"699","SITTING","fBodyAccJerk_kurtosis_X",-0.811075414892515,0.118939833513513
"700","SITTING","fBodyAccJerk_kurtosis_Y",-0.867166960451322,0.126960966730195
"701","SITTING","fBodyAccJerk_kurtosis_Z",-0.867552014809229,0.104637982340334
"702","SITTING","fBodyAccJerk_mad_X",-0.982513198638154,0.0220522584928748
"703","SITTING","fBodyAccJerk_mad_Y",-0.975888656240855,0.0284502477661964
"704","SITTING","fBodyAccJerk_mad_Z",-0.981888071654474,0.0186381390340403
"705","SITTING","fBodyAccJerk_max_X",-0.98932257263928,0.0133616856005175
"706","SITTING","fBodyAccJerk_max_Y",-0.979645481114237,0.02240169682113
"707","SITTING","fBodyAccJerk_max_Z",-0.984710607068092,0.0148714834840598
"708","SITTING","fBodyAccJerk_maxInds_X",-0.228024760832864,0.268302520729491
"709","SITTING","fBodyAccJerk_maxInds_Y",-0.34870005627462,0.310547592073363
"710","SITTING","fBodyAccJerk_maxInds_Z",-0.261857062464828,0.308189160072489
"711","SITTING","fBodyAccJerk_mean_X",-0.985188769302195,0.0186583285390884
"712","SITTING","fBodyAccJerk_mean_Y",-0.973988189836804,0.0295975493458776
"713","SITTING","fBodyAccJerk_mean_Z",-0.97956197226224,0.0202850027487577
"714","SITTING","fBodyAccJerk_meanFreq_X",0.185014353841248,0.181242865161838
"715","SITTING","fBodyAccJerk_meanFreq_Y",-0.0583108773539561,0.23589478593012
"716","SITTING","fBodyAccJerk_meanFreq_Z",0.00299622469976759,0.224760629712595
"717","SITTING","fBodyAccJerk_min_X",-0.992002318069781,0.0112383237126322
"718","SITTING","fBodyAccJerk_min_Y",-0.984817498722566,0.0196955119336604
"719","SITTING","fBodyAccJerk_min_Z",-0.982060949611705,0.0180263863350006
"720","SITTING","fBodyAccJerk_skewness_X",-0.455482652922082,0.171871516069195
"721","SITTING","fBodyAccJerk_skewness_Y",-0.488798405853495,0.161201236043249
"722","SITTING","fBodyAccJerk_skewness_Z",-0.579910561947552,0.145887908528384
"723","SITTING","fBodyAccJerk_sma",-0.978905826989308,0.0250541686275688
"724","SITTING","fBodyAccJerk_std_X",-0.98618495368036,0.0177310515701872
"725","SITTING","fBodyAccJerk_std_Y",-0.975750855391109,0.0284701873391155
"726","SITTING","fBodyAccJerk_std_Z",-0.983670821046708,0.0168576072804328
"727","SITTING","fBodyAccMag_energy",-0.988673341941474,0.0549493305524978
"728","SITTING","fBodyAccMag_entropy",-0.791070724907541,0.248624987082378
"729","SITTING","fBodyAccMag_iqr",-0.974171231620709,0.0378234634942659
"730","SITTING","fBodyAccMag_kurtosis",-0.599278200523185,0.383511372288027
"731","SITTING","fBodyAccMag_mad",-0.945773050267867,0.109859021101757
"732","SITTING","fBodyAccMag_max",-0.949734122419246,0.120176713151893
"733","SITTING","fBodyAccMag_maxInds",-0.857217704877884,0.258523369276483
"734","SITTING","fBodyAccMag_mean",-0.952410413225098,0.0973135558222621
"735","SITTING","fBodyAccMag_meanFreq",0.114105393420517,0.310925678628578
"736","SITTING","fBodyAccMag_min",-0.961906112873889,0.130748648736422
"737","SITTING","fBodyAccMag_skewness",-0.337734283869145,0.388797242861853
"738","SITTING","fBodyAccMag_sma",-0.952410413225098,0.0973135558222621
"739","SITTING","fBodyAccMag_std",-0.942000150701182,0.130140806086051
"740","SITTING","fBodyBodyAccJerkMag_energy",-0.9990943559426,0.00282965233299923
"741","SITTING","fBodyBodyAccJerkMag_entropy",-0.940418579864941,0.133032010162253
"742","SITTING","fBodyBodyAccJerkMag_iqr",-0.980247940641531,0.0232724492192157
"743","SITTING","fBodyBodyAccJerkMag_kurtosis",-0.76881834186978,0.246855227824621
"744","SITTING","fBodyBodyAccJerkMag_mad",-0.975887830230726,0.0320210780435755
"745","SITTING","fBodyBodyAccJerkMag_max",-0.981442305785031,0.0281585947164026
"746","SITTING","fBodyBodyAccJerkMag_maxInds",-0.854918669881823,0.273713943054517
"747","SITTING","fBodyBodyAccJerkMag_mean",-0.978684370388295,0.0285472817768917
"748","SITTING","fBodyBodyAccJerkMag_meanFreq",0.281460817910214,0.261631120068259
"749","SITTING","fBodyBodyAccJerkMag_min",-0.981436995903208,0.0175240684532398
"750","SITTING","fBodyBodyAccJerkMag_skewness",-0.489593031160336,0.293389098540447
"751","SITTING","fBodyBodyAccJerkMag_sma",-0.978684370388295,0.0285472817768917
"752","SITTING","fBodyBodyAccJerkMag_std",-0.978154770658413,0.0319739627626658
"753","SITTING","fBodyBodyGyroJerkMag_energy",-0.999529431024198,0.00202526298152542
"754","SITTING","fBodyBodyGyroJerkMag_entropy",-0.855110481209004,0.203300198515348
"755","SITTING","fBodyBodyGyroJerkMag_iqr",-0.984314730855374,0.0231659654308558
"756","SITTING","fBodyBodyGyroJerkMag_kurtosis",-0.686794654279966,0.276810645467076
"757","SITTING","fBodyBodyGyroJerkMag_mad",-0.983650493061339,0.0260685341672395
"758","SITTING","fBodyBodyGyroJerkMag_max",-0.985782936443444,0.0248345804818266
"759","SITTING","fBodyBodyGyroJerkMag_maxInds",-0.909996337790096,0.180777386043708
"760","SITTING","fBodyBodyGyroJerkMag_mean",-0.985335632976927,0.0227405663237569
"761","SITTING","fBodyBodyGyroJerkMag_meanFreq",0.177738590515189,0.282812210961293
"762","SITTING","fBodyBodyGyroJerkMag_min",-0.98942103075408,0.0159208299056078
"763","SITTING","fBodyBodyGyroJerkMag_skewness",-0.384739928328981,0.311308978003208
"764","SITTING","fBodyBodyGyroJerkMag_sma",-0.985335632976927,0.0227405663237569
"765","SITTING","fBodyBodyGyroJerkMag_std",-0.984491355740011,0.0256743924926984
"766","SITTING","fBodyBodyGyroMag_energy",-0.995778278812605,0.019054562387969
"767","SITTING","fBodyBodyGyroMag_entropy",-0.635101977802938,0.259059693888237
"768","SITTING","fBodyBodyGyroMag_iqr",-0.973873833584693,0.0360855755711996
"769","SITTING","fBodyBodyGyroMag_kurtosis",-0.479960800965994,0.391707357701006
"770","SITTING","fBodyBodyGyroMag_mad",-0.956723214873382,0.0649517300452467
"771","SITTING","fBodyBodyGyroMag_max",-0.950193139804164,0.084757323683563
"772","SITTING","fBodyBodyGyroMag_maxInds",-0.948804525497468,0.103676936172524
"773","SITTING","fBodyBodyGyroMag_mean",-0.964296113911086,0.0518167854196451
"774","SITTING","fBodyBodyGyroMag_meanFreq",-0.076439552620045,0.259701568266672
"775","SITTING","fBodyBodyGyroMag_min",-0.969404204558244,0.070969354904286
"776","SITTING","fBodyBodyGyroMag_skewness",-0.173635403022926,0.378766452011395
"777","SITTING","fBodyBodyGyroMag_sma",-0.964296113911086,0.0518167854196451
"778","SITTING","fBodyBodyGyroMag_std",-0.951641735873945,0.0773015756111036
"779","SITTING","fBodyGyro_bandsEnergy_1_16",-0.99914925259426,0.00718076489033778
"780","SITTING","fBodyGyro_bandsEnergy_1_16_1",-0.99793302696117,0.010609602266412
"781","SITTING","fBodyGyro_bandsEnergy_1_16_2",-0.997146478334271,0.0118079068701456
"782","SITTING","fBodyGyro_bandsEnergy_1_24",-0.999138643792909,0.00713192994090061
"783","SITTING","fBodyGyro_bandsEnergy_1_24_1",-0.998009506240855,0.00998505661262768
"784","SITTING","fBodyGyro_bandsEnergy_1_24_2",-0.997093691142375,0.011899829452404
"785","SITTING","fBodyGyro_bandsEnergy_1_8",-0.999162125357344,0.00742798386424585
"786","SITTING","fBodyGyro_bandsEnergy_1_8_1",-0.997205608880135,0.0151891366533914
"787","SITTING","fBodyGyro_bandsEnergy_1_8_2",-0.997183849155881,0.0120441871814275
"788","SITTING","fBodyGyro_bandsEnergy_17_24",-0.999533062813731,0.00253717552857338
"789","SITTING","fBodyGyro_bandsEnergy_17_24_1",-0.999849571851435,0.000510445747772289
"790","SITTING","fBodyGyro_bandsEnergy_17_24_2",-0.999493590900394,0.00194779581885895
"791","SITTING","fBodyGyro_bandsEnergy_17_32",-0.99948161401238,0.00297008519840603
"792","SITTING","fBodyGyro_bandsEnergy_17_32_1",-0.999814171997749,0.000592452296843596
"793","SITTING","fBodyGyro_bandsEnergy_17_32_2",-0.999357630287001,0.00227563661200013
"794","SITTING","fBodyGyro_bandsEnergy_25_32",-0.999644891868317,0.00251476164646739
"795","SITTING","fBodyGyro_bandsEnergy_25_32_1",-0.999850149330332,0.000480082812090358
"796","SITTING","fBodyGyro_bandsEnergy_25_32_2",-0.999665074293754,0.00104521282102363
"797","SITTING","fBodyGyro_bandsEnergy_25_48",-0.99958591144063,0.00305715174607239
"798","SITTING","fBodyGyro_bandsEnergy_25_48_1",-0.999817030934159,0.000609904769272678
"799","SITTING","fBodyGyro_bandsEnergy_25_48_2",-0.999595850455824,0.00132308838756247
"800","SITTING","fBodyGyro_bandsEnergy_33_40",-0.999523364063028,0.00404935767961802
"801","SITTING","fBodyGyro_bandsEnergy_33_40_1",-0.999825966049522,0.000724330372849387
"802","SITTING","fBodyGyro_bandsEnergy_33_40_2",-0.999553984147439,0.00160463031284066
"803","SITTING","fBodyGyro_bandsEnergy_33_48",-0.999450699909961,0.00468986237320037
"804","SITTING","fBodyGyro_bandsEnergy_33_48_1",-0.999780048806978,0.000871925681728879
"805","SITTING","fBodyGyro_bandsEnergy_33_48_2",-0.999435840996061,0.00211198577282648
"806","SITTING","fBodyGyro_bandsEnergy_41_48",-0.999459176561621,0.00465915005790516
"807","SITTING","fBodyGyro_bandsEnergy_41_48_1",-0.999609022138436,0.00153486175416489
"808","SITTING","fBodyGyro_bandsEnergy_41_48_2",-0.999099698379291,0.00354987754719157
"809","SITTING","fBodyGyro_bandsEnergy_49_56",-0.999522627951604,0.00301772368312374
"810","SITTING","fBodyGyro_bandsEnergy_49_56_1",-0.999284633888576,0.00381710016703144
"811","SITTING","fBodyGyro_bandsEnergy_49_56_2",-0.99823491039955,0.00720414873604372
"812","SITTING","fBodyGyro_bandsEnergy_49_64",-0.999525026747327,0.00336114728631423
"813","SITTING","fBodyGyro_bandsEnergy_49_64_1",-0.999146437822172,0.00471355656771972
"814","SITTING","fBodyGyro_bandsEnergy_49_64_2",-0.99819632662915,0.00778851673705863
"815","SITTING","fBodyGyro_bandsEnergy_57_64",-0.99952801969049,0.00381231285931122
"816","SITTING","fBodyGyro_bandsEnergy_57_64_1",-0.999190337940349,0.00480355224529729
"817","SITTING","fBodyGyro_bandsEnergy_57_64_2",-0.998145669904333,0.00858691043152514
"818","SITTING","fBodyGyro_bandsEnergy_9_16",-0.99957305476646,0.00264956903114923
"819","SITTING","fBodyGyro_bandsEnergy_9_16_1",-0.999713672104671,0.00105128162472376
"820","SITTING","fBodyGyro_bandsEnergy_9_16_2",-0.999473852160945,0.00204751402980639
"821","SITTING","fBodyGyro_energy_X",-0.999125380101294,0.00717943887705576
"822","SITTING","fBodyGyro_energy_Y",-0.998181003854811,0.00901452156278554
"823","SITTING","fBodyGyro_energy_Z",-0.997048157957231,0.0119988462436108
"824","SITTING","fBodyGyro_entropy_X",-0.70614098793022,0.25289663339895
"825","SITTING","fBodyGyro_entropy_Y",-0.590197997383005,0.250016416825146
"826","SITTING","fBodyGyro_entropy_Z",-0.659699180182611,0.243111050013656
"827","SITTING","fBodyGyro_iqr_X",-0.98187731443444,0.0308400491509215
"828","SITTING","fBodyGyro_iqr_Y",-0.981921437433877,0.0233803686383548
"829","SITTING","fBodyGyro_iqr_Z",-0.975962221373101,0.0334936980321585
"830","SITTING","fBodyGyro_kurtosis_X",-0.603608423821531,0.322298118341552
"831","SITTING","fBodyGyro_kurtosis_Y",-0.491970920103714,0.352053688387017
"832","SITTING","fBodyGyro_kurtosis_Z",-0.463694408751548,0.380289652893112
"833","SITTING","fBodyGyro_mad_X",-0.979305576268993,0.0382670890547638
"834","SITTING","fBodyGyro_mad_Y",-0.971575185852561,0.0395004750315697
"835","SITTING","fBodyGyro_mad_Z",-0.961070591761396,0.055034541194736
"836","SITTING","fBodyGyro_max_X",-0.982495481389983,0.0345182511661658
"837","SITTING","fBodyGyro_max_Y",-0.968547940624648,0.0507465572376509
"838","SITTING","fBodyGyro_max_Z",-0.966886814569499,0.0512628595045682
"839","SITTING","fBodyGyro_maxInds_X",-0.849784280558244,0.229167247419701
"840","SITTING","fBodyGyro_maxInds_Y",-0.910795649890265,0.182747310882021
"841","SITTING","fBodyGyro_maxInds_Z",-0.912289212643782,0.17928015421843
"842","SITTING","fBodyGyro_mean_X",-0.977267261395611,0.0389064302650505
"843","SITTING","fBodyGyro_mean_Y",-0.972457592965672,0.0365919524239721
"844","SITTING","fBodyGyro_mean_Z",-0.961028716797974,0.0531287957106823
"845","SITTING","fBodyGyro_meanFreq_X",0.0625911646973101,0.23467200735866
"846","SITTING","fBodyGyro_meanFreq_Y",-0.218028334561964,0.270994018631013
"847","SITTING","fBodyGyro_meanFreq_Z",-0.0126999936364434,0.259156037888828
"848","SITTING","fBodyGyro_min_X",-0.99036458226224,0.0257390184404869
"849","SITTING","fBodyGyro_min_Y",-0.983860508992684,0.0373407045052972
"850","SITTING","fBodyGyro_min_Z",-0.974369135537985,0.0574271209891847
"851","SITTING","fBodyGyro_skewness_X",-0.308471919746932,0.32940012737539
"852","SITTING","fBodyGyro_skewness_Y",-0.125030481753782,0.325258908246878
"853","SITTING","fBodyGyro_skewness_Z",-0.148188112625183,0.360944916721661
"854","SITTING","fBodyGyro_sma",-0.97072781372538,0.0404996133366212
"855","SITTING","fBodyGyro_std_X",-0.982333273978616,0.0353531927552617
"856","SITTING","fBodyGyro_std_Y",-0.964033658897017,0.0546934850614309
"857","SITTING","fBodyGyro_std_Z",-0.961030235486775,0.0586906006892432
"858","SITTING","tBodyAcc_arCoeff_X_1",0.128411888232009,0.206352665483364
"859","SITTING","tBodyAcc_arCoeff_X_2",-0.0403245549066573,0.174893090304552
"860","SITTING","tBodyAcc_arCoeff_X_3",0.0592888682267136,0.192000337869476
"861","SITTING","tBodyAcc_arCoeff_X_4",0.0671765462658959,0.235661729379488
"862","SITTING","tBodyAcc_arCoeff_Y_1",0.105768745530697,0.223039589955397
"863","SITTING","tBodyAcc_arCoeff_Y_2",-0.080040066911655,0.172862475218127
"864","SITTING","tBodyAcc_arCoeff_Y_3",0.178590504989893,0.187815965290363
"865","SITTING","tBodyAcc_arCoeff_Y_4",-0.00334151167586944,0.228702582909278
"866","SITTING","tBodyAcc_arCoeff_Z_1",0.13510476395453,0.221813753366419
"867","SITTING","tBodyAcc_arCoeff_Z_2",-0.0723955217469319,0.158702344562533
"868","SITTING","tBodyAcc_arCoeff_Z_3",0.0774265079510748,0.206079677234927
"869","SITTING","tBodyAcc_arCoeff_Z_4",-0.0860225952779122,0.223847722395355
"870","SITTING","tBodyAcc_correlation_X_Y",-0.189613914753461,0.360712656539619
"871","SITTING","tBodyAcc_correlation_X_Z",-0.248874249965234,0.358191161226156
"872","SITTING","tBodyAcc_correlation_Y_Z",0.190920316509842,0.389013032547012
"873","SITTING","tBodyAcc_energy_X",-0.998927213145751,0.00652882810012995
"874","SITTING","tBodyAcc_energy_Y",-0.99397180141812,0.0287003265477875
"875","SITTING","tBodyAcc_energy_Z",-0.988107750214406,0.0627130465755443
"876","SITTING","tBodyAcc_entropy_X",-0.528898107305093,0.226384038508646
"877","SITTING","tBodyAcc_entropy_Y",-0.457787016919358,0.278249978079866
"878","SITTING","tBodyAcc_entropy_Z",-0.4133075742861,0.255170389041763
"879","SITTING","tBodyAcc_iqr_X",-0.987662420151942,0.0266797880594333
"880","SITTING","tBodyAcc_iqr_Y",-0.947493440694429,0.113032304239819
"881","SITTING","tBodyAcc_iqr_Z",-0.935422223536297,0.143375130629391
"882","SITTING","tBodyAcc_mad_X",-0.985279680112549,0.0302687258244655
"883","SITTING","tBodyAcc_mad_Y",-0.93479824061677,0.134452854000987
"884","SITTING","tBodyAcc_mad_Z",-0.936670518501857,0.130029302838477
"885","SITTING","tBodyAcc_max_X",-0.926702848171075,0.0365893504179232
"886","SITTING","tBodyAcc_max_Y",-0.531463393391109,0.101347900448832
"887","SITTING","tBodyAcc_max_Z",-0.785243283543613,0.0883450991472396
"888","SITTING","tBodyAcc_mean_X",0.273059614418965,0.0413437916147914
"889","SITTING","tBodyAcc_mean_Y",-0.0126895730832639,0.030988183247698
"890","SITTING","tBodyAcc_mean_Z",-0.105517003220878,0.0464281833623239
"891","SITTING","tBodyAcc_min_X",0.831114523263928,0.0466589736927837
"892","SITTING","tBodyAcc_min_Y",0.671579409521666,0.0456147636912742
"893","SITTING","tBodyAcc_min_Z",0.819409538873945,0.0521130163301611
"894","SITTING","tBodyAcc_sma",-0.954335853196961,0.0898773244145095
"895","SITTING","tBodyAcc_std_X",-0.983446221750141,0.0322947283890276
"896","SITTING","tBodyAcc_std_Y",-0.934880562895515,0.130136023257134
"897","SITTING","tBodyAcc_std_Z",-0.938981580616207,0.119689831210829
"898","SITTING","tBodyAccJerk_arCoeff_X_1",0.125906722987659,0.204189533430369
"899","SITTING","tBodyAccJerk_arCoeff_X_2",0.180801987464931,0.171935722264251
"900","SITTING","tBodyAccJerk_arCoeff_X_3",0.180566846152774,0.205206473772514
"901","SITTING","tBodyAccJerk_arCoeff_X_4",0.223509445071913,0.165066167305588
"902","SITTING","tBodyAccJerk_arCoeff_Y_1",0.0810404926178559,0.223917753238425
"903","SITTING","tBodyAccJerk_arCoeff_Y_2",0.0173732134010383,0.205351628609369
"904","SITTING","tBodyAccJerk_arCoeff_Y_3",0.198767694277805,0.229564173786455
"905","SITTING","tBodyAccJerk_arCoeff_Y_4",0.326185890386044,0.213902869326403
"906","SITTING","tBodyAccJerk_arCoeff_Z_1",0.102047912724144,0.209043943421406
"907","SITTING","tBodyAccJerk_arCoeff_Z_2",0.0359911506861227,0.184685495708659
"908","SITTING","tBodyAccJerk_arCoeff_Z_3",0.0219548254628194,0.211783902736282
"909","SITTING","tBodyAccJerk_arCoeff_Z_4",0.16620088857269,0.223569792196238
"910","SITTING","tBodyAccJerk_correlation_X_Y",-0.0841742435340855,0.235190375667996
"911","SITTING","tBodyAccJerk_correlation_X_Z",0.0844092449027181,0.259342449160144
"912","SITTING","tBodyAccJerk_correlation_Y_Z",0.0305237411335312,0.232185877809891
"913","SITTING","tBodyAccJerk_energy_X",-0.999605847985369,0.00124634182481054
"914","SITTING","tBodyAccJerk_energy_Y",-0.998952769707372,0.00299331428681553
"915","SITTING","tBodyAccJerk_energy_Z",-0.999409768300506,0.00135686060627678
"916","SITTING","tBodyAccJerk_entropy_X",-0.690435182408756,0.176958610759612
"917","SITTING","tBodyAccJerk_entropy_Y",-0.669660399564434,0.194603065182909
"918","SITTING","tBodyAccJerk_entropy_Z",-0.66714246961058,0.1619360261496
"919","SITTING","tBodyAccJerk_iqr_X",-0.98634332516601,0.0144085074743349
"920","SITTING","tBodyAccJerk_iqr_Y",-0.976921047124367,0.0200082273500215
"921","SITTING","tBodyAccJerk_iqr_Z",-0.981176897642093,0.0154804886283038
"922","SITTING","tBodyAccJerk_mad_X",-0.986283384305008,0.0162926546199906
"923","SITTING","tBodyAccJerk_mad_Y",-0.973473172155318,0.0270621464440875
"924","SITTING","tBodyAccJerk_mad_Z",-0.981580482414181,0.0173084698280161
"925","SITTING","tBodyAccJerk_max_X",-0.983704028970175,0.0225718583341241
"926","SITTING","tBodyAccJerk_max_Y",-0.98053969818233,0.0266511773911017
"927","SITTING","tBodyAccJerk_max_Z",-0.983107685453011,0.0200166021562416
"928","SITTING","tBodyAccJerk_mean_X",0.0758788492274395,0.0199726959426455
"929","SITTING","tBodyAccJerk_mean_Y",0.00504690529678683,0.0627525109245458
"930","SITTING","tBodyAccJerk_mean_Z",-0.0024866605775919,0.0642374764823074
"931","SITTING","tBodyAccJerk_min_X",0.979894255346089,0.0287958416285462
"932","SITTING","tBodyAccJerk_min_Y",0.976745601992122,0.033606528854506
"933","SITTING","tBodyAccJerk_min_Z",0.977499848548115,0.0245315582666995
"934","SITTING","tBodyAccJerk_sma",-0.982445525098481,0.0199488468436395
"935","SITTING","tBodyAccJerk_std_X",-0.984997226336522,0.0189950441283764
"936","SITTING","tBodyAccJerk_std_Y",-0.973883160517726,0.029994142982837
"937","SITTING","tBodyAccJerk_std_Z",-0.982296486972425,0.0184908022623617
"938","SITTING","tBodyAccJerkMag_arCoeff1",0.21365570655556,0.191471003773117
"939","SITTING","tBodyAccJerkMag_arCoeff2",-0.152865350939375,0.187101730030914
"940","SITTING","tBodyAccJerkMag_arCoeff3",-0.0701313650546427,0.226091494531518
"941","SITTING","tBodyAccJerkMag_arCoeff4",-0.0819568011132583,0.241281698066102
"942","SITTING","tBodyAccJerkMag_energy",-0.999309497585819,0.00181412083074526
"943","SITTING","tBodyAccJerkMag_entropy",-0.722033937270118,0.201522717632341
"944","SITTING","tBodyAccJerkMag_iqr",-0.985267699566685,0.0188112434092164
"945","SITTING","tBodyAccJerkMag_mad",-0.981340341648846,0.0255444302527472
"946","SITTING","tBodyAccJerkMag_max",-0.97649630474395,0.0331748579685675
"947","SITTING","tBodyAccJerkMag_mean",-0.98244444337085,0.0194923623992647
"948","SITTING","tBodyAccJerkMag_min",-0.980384629032077,0.0122604542663379
"949","SITTING","tBodyAccJerkMag_sma",-0.98244444337085,0.0194923623992647
"950","SITTING","tBodyAccJerkMag_std",-0.978907079240293,0.0300089540232678
"951","SITTING","tBodyAccMag_arCoeff1",0.0550456447393199,0.291190130437765
"952","SITTING","tBodyAccMag_arCoeff2",-0.0767282927673112,0.226156520344708
"953","SITTING","tBodyAccMag_arCoeff3",0.139705595473872,0.248455925435607
"954","SITTING","tBodyAccMag_arCoeff4",-0.1344473019587,0.276467501844888
"955","SITTING","tBodyAccMag_energy",-0.992804573444007,0.0320783806171244
"956","SITTING","tBodyAccMag_entropy",-0.45134572852915,0.363233687433361
"957","SITTING","tBodyAccMag_iqr",-0.94996611894744,0.115412137855125
"958","SITTING","tBodyAccMag_mad",-0.944413457489871,0.12668026165174
"959","SITTING","tBodyAccMag_max",-0.945607352379291,0.101330406077617
"960","SITTING","tBodyAccMag_mean",-0.95464392144063,0.0871477275269726
"961","SITTING","tBodyAccMag_min",-0.986537847501407,0.0233899241145997
"962","SITTING","tBodyAccMag_sma",-0.95464392144063,0.0871477275269726
"963","SITTING","tBodyAccMag_std",-0.939324188353517,0.134026922277178
"964","SITTING","tBodyGyro_arCoeff_X_1",-0.00876694499449634,0.249002785705515
"965","SITTING","tBodyGyro_arCoeff_X_2",0.00731220162140799,0.192157816070988
"966","SITTING","tBodyGyro_arCoeff_X_3",0.186664332239752,0.209797994527476
"967","SITTING","tBodyGyro_arCoeff_X_4",-0.0702627560135003,0.236571927034374
"968","SITTING","tBodyGyro_arCoeff_Y_1",-0.171661828426927,0.206912367304749
"969","SITTING","tBodyGyro_arCoeff_Y_2",0.101912945795466,0.182170774257311
"970","SITTING","tBodyGyro_arCoeff_Y_3",0.0145184717678672,0.220894096749182
"971","SITTING","tBodyGyro_arCoeff_Y_4",0.0981460871982161,0.207989717110471
"972","SITTING","tBodyGyro_arCoeff_Z_1",0.0838798449480467,0.262502738571197
"973","SITTING","tBodyGyro_arCoeff_Z_2",-0.107617878229398,0.218650924166371
"974","SITTING","tBodyGyro_arCoeff_Z_3",0.111359307215898,0.220126742356029
"975","SITTING","tBodyGyro_arCoeff_Z_4",0.0630428248973495,0.238657450825582
"976","SITTING","tBodyGyro_correlation_X_Y",-0.150916643610838,0.440651478709523
"977","SITTING","tBodyGyro_correlation_X_Z",0.101393999138384,0.462498389162682
"978","SITTING","tBodyGyro_correlation_Y_Z",-0.309412768057338,0.430354366603214
"979","SITTING","tBodyGyro_energy_X",-0.997835536685425,0.00954545554521876
"980","SITTING","tBodyGyro_energy_Y",-0.996672563269555,0.0129345021472365
"981","SITTING","tBodyGyro_energy_Z",-0.990627545925717,0.0323982735908155
"982","SITTING","tBodyGyro_entropy_X",-0.520203137992909,0.297340958325182
"983","SITTING","tBodyGyro_entropy_Y",-0.322536557302645,0.359684779232825
"984","SITTING","tBodyGyro_entropy_Z",-0.337949819055234,0.39335047697894
"985","SITTING","tBodyGyro_iqr_X",-0.984658158058526,0.027789399350722
"986","SITTING","tBodyGyro_iqr_Y",-0.973976763961733,0.0379189775500568
"987","SITTING","tBodyGyro_iqr_Z",-0.967847898519977,0.0499511096590195
"988","SITTING","tBodyGyro_mad_X",-0.98274873705121,0.0308432571910491
"989","SITTING","tBodyGyro_mad_Y",-0.969373096381542,0.044078066826836
"990","SITTING","tBodyGyro_mad_Z",-0.960427466955543,0.0579667042924508
"991","SITTING","tBodyGyro_max_X",-0.875232226347777,0.0384873532241995
"992","SITTING","tBodyGyro_max_Y",-0.935063316145189,0.0392659468812775
"993","SITTING","tBodyGyro_max_Z",-0.731206102667417,0.0576762258794179
"994","SITTING","tBodyGyro_mean_X",-0.0384313168439482,0.044971935724548
"995","SITTING","tBodyGyro_mean_Y",-0.0721208098964153,0.0946044764319566
"996","SITTING","tBodyGyro_mean_Z",0.0777771461510523,0.131100335024436
"997","SITTING","tBodyGyro_min_X",0.825630072296004,0.0435605336571407
"998","SITTING","tBodyGyro_min_Y",0.895837655948227,0.0336589235455987
